split,image,filename_class,label_classes,blur,brightness,width,height,errors,warnings
train,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO_School ahead (only applies to public schools)_08.jpg,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO,609.5,182.8,640,640,,
train,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO_School ahead (only applies to public schools)_09.jpg,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO,1027.8,82.9,640,640,,
train,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO_School ahead (only applies to public schools)_10.jpg,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO,1442.9,201.1,640,640,,
train,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO_School ahead (only applies to public schools)_11.jpg,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO,W_SCHOOL_AHEAD_ONLY_APPLIES_TO_PUBLIC_SCHO,1094.7,207.5,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_00.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,850.5,90.4,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_01.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,1106.2,190.9,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_02.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,1407.9,204.8,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_04.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,554.9,72.9,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_05.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,769.9,215.5,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_06.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,990.5,211.2,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_07.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,837.1,80.2,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_08.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,823.3,208.1,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_10.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,1457.4,208.2,640,640,,
train,W_SHARP_CURVE_TO_THE_LEFT_Sharp curve to the left_11.jpg,W_SHARP_CURVE_TO_THE_LEFT,W_SHARP_CURVE_TO_THE_LEFT,943.4,91.3,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_00.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,606.1,81.0,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_01.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,946.9,201.2,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_02.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,966.7,94.9,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_03.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,638.7,208.9,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_04.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,704.2,222.2,640,640,,overexposed (mean=222.2)
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_05.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,1048.9,212.9,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_06.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,1065.9,93.2,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_07.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,565.0,72.5,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_08.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,785.7,85.6,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_09.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,1310.1,208.4,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_10.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,571.6,73.7,640,640,,
train,W_SHARP_CURVE_TO_THE_RIGHT_Sharp curve to the right_11.jpg,W_SHARP_CURVE_TO_THE_RIGHT,W_SHARP_CURVE_TO_THE_RIGHT,1536.0,202.1,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_01.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,1140.6,205.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_03.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,679.6,73.5,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_04.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,830.1,91.8,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_05.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,995.6,92.1,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_06.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,1085.0,89.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_08.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,1093.4,94.4,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_09.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,1666.0,209.5,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_10.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,1174.3,101.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT_Side road junction on the left (different road classes)_11.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_DIFFERENT,726.2,195.9,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Side road junction on the left_00.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,967.6,208.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Side road junction on the left_01.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,733.1,78.8,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Side road junction on the left_02.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,1188.5,197.1,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Side road junction on the left_05.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,689.7,189.6,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Side road junction on the left_06.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,721.0,76.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Side road junction on the left_07.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,1136.0,191.6,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Side road junction on the left_08.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,885.4,92.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Side road junction on the left_09.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SIDE_ROAD_JUNCTION_ON_THE_LEFT,775.3,86.3,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_00.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,790.7,76.2,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_01.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,976.7,195.5,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_02.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,1323.8,216.3,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_03.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,1057.3,96.6,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_04.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,792.6,78.9,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_05.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,1250.4,204.6,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_06.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,732.8,80.3,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_07.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,556.0,76.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_08.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,1097.4,209.3,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_09.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,683.6,74.7,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_10.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,565.0,73.6,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN_Side road junction on the right (different road classes)_11.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_DIFFEREN,1099.5,95.4,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_00.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,864.1,209.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_01.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,542.3,84.2,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_02.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,852.2,195.9,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_03.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1437.4,183.1,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_04.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,678.8,76.5,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_05.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1253.9,200.6,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_06.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,516.6,75.2,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_07.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,530.4,70.9,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_08.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1188.2,195.5,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_09.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,528.2,74.0,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_10.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1149.4,98.4,640,640,,
train,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Side road junction on the right_11.jpg,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1200.1,101.8,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_00.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,869.6,197.6,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_01.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,644.0,80.5,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_02.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,693.3,207.3,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_03.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,1061.3,88.1,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_04.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,622.1,72.8,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_05.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,994.5,90.3,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_06.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,1186.0,102.0,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_07.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,1610.8,194.2,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_08.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,927.9,183.5,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_09.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,1035.1,206.8,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_10.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,1117.9,209.4,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT_Skewed side road junction on the left_11.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_LEFT,568.6,190.7,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_00.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1056.5,189.9,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_02.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,983.6,211.6,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_03.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1250.6,195.5,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_04.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1011.3,196.6,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_05.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1452.7,195.2,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_06.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1178.6,100.3,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_07.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1159.2,205.2,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_08.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,838.4,89.1,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_10.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1253.6,190.3,640,640,,
train,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT_Skewed side road junction on the right_11.jpg,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,W_SKEWED_SIDE_ROAD_JUNCTION_ON_THE_RIGHT,1353.4,206.8,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_00.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,857.0,203.5,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_01.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,1244.7,91.2,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_02.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,665.2,198.4,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_03.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,1132.4,95.1,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_04.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,913.1,208.0,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_05.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,858.8,82.8,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_06.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,1642.1,214.9,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_07.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,881.2,73.3,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_08.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,669.3,82.6,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_09.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,756.7,220.8,640,640,,overexposed (mean=220.8)
train,W_SLIPPERY_ROAD_Slippery road_10.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,631.2,79.6,640,640,,
train,W_SLIPPERY_ROAD_Slippery road_11.jpg,W_SLIPPERY_ROAD,W_SLIPPERY_ROAD,1111.5,94.9,640,640,,
train,W_STEEP_CLIMB_Steep climb_00.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,791.0,196.7,640,640,,
train,W_STEEP_CLIMB_Steep climb_01.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,833.1,83.5,640,640,,
train,W_STEEP_CLIMB_Steep climb_02.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,814.8,191.7,640,640,,
train,W_STEEP_CLIMB_Steep climb_03.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,1428.1,181.1,640,640,,
train,W_STEEP_CLIMB_Steep climb_04.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,1028.2,207.9,640,640,,
train,W_STEEP_CLIMB_Steep climb_05.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,1583.0,196.4,640,640,,
train,W_STEEP_CLIMB_Steep climb_07.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,1124.2,203.5,640,640,,
train,W_STEEP_CLIMB_Steep climb_08.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,1029.5,195.7,640,640,,
train,W_STEEP_CLIMB_Steep climb_09.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,687.2,79.1,640,640,,
train,W_STEEP_CLIMB_Steep climb_10.jpg,W_STEEP_CLIMB,W_STEEP_CLIMB,792.9,215.8,640,640,,
train,W_STEEP_DESCENT_Steep descent_01.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,1072.6,218.2,640,640,,
train,W_STEEP_DESCENT_Steep descent_03.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,1099.7,88.1,640,640,,
train,W_STEEP_DESCENT_Steep descent_04.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,763.2,79.5,640,640,,
train,W_STEEP_DESCENT_Steep descent_05.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,1164.4,79.9,640,640,,
train,W_STEEP_DESCENT_Steep descent_06.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,894.3,87.7,640,640,,
train,W_STEEP_DESCENT_Steep descent_07.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,925.6,80.6,640,640,,
train,W_STEEP_DESCENT_Steep descent_08.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,1526.0,190.5,640,640,,
train,W_STEEP_DESCENT_Steep descent_09.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,1112.4,81.4,640,640,,
train,W_STEEP_DESCENT_Steep descent_10.jpg,W_STEEP_DESCENT,W_STEEP_DESCENT,1129.6,204.1,640,640,,
